OrderID,Date,Time,CustomerID,CustomerAge,CustomerGender,CustomerLocation,MenuItemID,MenuItemName,MenuItemCategory,MenuItemPrice,Quantity,TotalOrderPrice,PaymentMethod,OrderStatus,DiscountApplied,OrderDuration,ServerID,ServerRating,OrderType,CustomerFeedback,MenuItemRatings,PeakHour,Weekday,Season,PromoCodeUsed,SpecialRequests,LoyaltyPointsUsed,RefundedAmount,MenuItemIngredient,DietaryRestrictions,OrderChannel,TimeToServe
42b71d32-5849-4785-8546-a779ffece289,18-02-2023,22:02:40,675ab928-c7c1-430e-b435-427c546cb37c,47,Female,South Holly,b93ff82a-ea9b-48aa-b133-52e4e5d7c8c6,Salad,Appetizer,9.94,2,19.88,Credit Card,Pending,Yes,17,c6aecbca-e9a5-4614-afd8-0249b20116ef,2.751010024,Dine-in,Each able onto.,2.017094455,Yes,Sunday,Fall,Yes,Location-based request – prefer mild flavor in South Holly,41,7.360208386,Rice,Dairy-Free,In-store,23
09ef70a4-4487-430f-9279-2a14b2d6c757,08-03-2024,06:28:35,7ca0bb27-5710-4607-961d-a3b8cf1675ec,48,Female,South Dwaynemouth,33fbe538-303d-490a-8d8b-d846ff18d29f,Soup,Drink,29.34,3,88.02,Credit Card,Canceled,No,17,989c62b2-656f-4821-a3f2-426f3b4b04df,4.269229513,Takeaway,Usually media own.,3.801261437,Yes,Monday,Fall,No,Popular item – add extra sauce,27,3.663519015,Cheese,Gluten-Free,In-store,24
de590761-8007-4997-9bf6-f9aee0315231,07-03-2021,15:15:44,fe37eb79-8379-42e8-a62e-f1997ab6232b,24,Male,Brianmouth,dbc5fa32-7875-4ce8-a537-2d56c087710a,Coffee,Drink,25.89,3,77.67,Cash,Pending,No,10,0e1f20fa-87f5-45b5-83e3-6f9f6e357892,2.581564069,Delivery,Film concern discuss some certain feel.,1.848920426,No,Tuesday,Fall,Yes,Location-based request – prefer mild flavor in Brianmouth,43,1.60921314,Tofu,Vegan,In-store,27
9ae4490c-a3af-4f18-a9e4-5872c1b007c7,25-11-2023,01:44:44,4fb1b28c-1986-4f0b-aaac-3aed8ef98d35,44,Female,Hendersonton,d04bd488-cc50-4cb4-86ca-095af91d2234,Soup,Main Course,7.41,1,7.41,Credit Card,Pending,Yes,42,a44b377b-2837-48e1-829a-266e4f709ee4,3.648173279,Takeaway,According himself citizen recognize.,1.173885808,No,Wednesday,Fall,No,Popular item – add extra sauce,42,14.29668679,Cheese,Dairy-Free,App,13
1858b642-9e7d-4cb4-85c6-97ef1667b0fc,23-04-2020,01:18:41,ead25823-883d-4c1c-b294-dfd67b78c9d6,62,Female,Lake Derekview,5316b7b6-cdc5-49b7-a0d9-0db8bd86484e,Burger,Drink,14.44,5,72.2,Cash,Pending,No,11,7fb8d87b-7c6a-4eed-b6bb-a42b7132e0bd,1.595963535,Takeaway,Development sense imagine under create cut not.,2.845922271,Yes,Thursday,Summer,Yes,Location-based request – prefer mild flavor in Lake Derekview,28,11.86480367,Vegetables,Vegan,App,20
99906497-39eb-4b42-93a2-166bf3559c70,14-09-2023,10:32:33,8ae58922-f835-4864-9d8f-522cb996a997,64,Female,South Victorton,36b45202-425e-45b5-a9ac-e27537de094a,Pizza,Dessert,13.33,2,26.66,Credit Card,Pending,No,15,932bf57e-2e0a-4a00-9fda-bd284970b371,4.296496743,Dine-in,Tonight end experience want color.,1.468106035,Yes,Thursday,Spring,Yes,Popular item – add extra spice,29,8.608079787,Pasta,None,App,10
ec95e910-6596-4d1b-9fc7-02cf26940967,19-03-2022,01:11:53,dcab58fe-2f3e-4f13-bda1-13b5b27e7934,53,Male,Johnmouth,feebe17d-70c6-4dad-a37e-73acf4a264c0,Burger,Drink,14.79,3,44.37,Online Payment,Completed,No,41,5616071b-3869-46a8-a27b-6dff06f59059,2.038881475,Dine-in,Interest tell religious itself state Mr not.,1.117353069,No,Wednesday,Summer,No,Location-based request – prefer mild flavor in Johnmouth,32,18.96095495,Cheese,Dairy-Free,Phone,18
79c03f92-4cd0-45a3-9f50-d472d943c11d,03-09-2023,04:01:23,2bf085ea-d114-4d86-a610-1bb2e85b21dd,78,Male,Katiemouth,42890fc7-0600-477c-83cc-19701721f44d,Ice Cream,Appetizer,28.41,1,28.41,Cash,Pending,No,32,1403b5f4-7f62-41f8-96fd-c43a9070e2ff,2.926866545,Delivery,Forward statement resource until serious whole eight.,3.110228153,Yes,Monday,Winter,Yes,Location-based request – prefer mild flavor in Katiemouth,33,1.473572738,Rice,Vegan,In-store,29
b92eeca6-2b87-460b-8285-90dc22c9be47,04-08-2024,12:28:25,865dc44f-bb9e-46c4-a3de-330b4b70d9f4,27,Male,Rachelville,84f3747b-2f99-4f4a-a234-0269b297eb25,Coffee,Main Course,16.95,4,67.8,Credit Card,Completed,No,20,a1c2cd4f-30e9-462c-a1b0-87358418c172,3.050835705,Takeaway,Write actually figure something else fish watch.,1.950526733,Yes,Friday,Fall,Yes,Location-based request – prefer mild flavor in Rachelville,12,12.14758636,Beef,Gluten-Free,App,29
4627e12d-568a-4162-8eb1-daafa11aef86,05-12-2024,14:37:36,205919ad-61c0-4dea-bd47-1e521159dbc3,65,Male,Markport,2a84a60a-5ebf-48b1-9e45-acfb432ad4bd,Soup,Appetizer,17.01,3,51.03,Cash,Pending,No,33,626c750e-bab7-4823-bda0-183c21e9b22f,2.685839958,Dine-in,Apply that coach conference.,3.50532704,No,Friday,Spring,No,Popular item – add extra crust,13,3.285370418,Fish,Gluten-Free,App,16
ab265244-3688-4e6f-b6e0-a15aaa875066,11-03-2025,09:45:43,93d524c8-37b8-4088-bf67-3e607922dea7,52,Female,Lake Nicolemouth,7a6d8a03-40e0-485a-a063-ba14d3a5b0dc,Salad,Appetizer,13.53,4,54.12,Credit Card,Pending,Yes,23,1d261d7b-3897-4e5b-b899-1f6590574bce,2.700615368,Dine-in,Sound national investment song specific member.,4.278934316,No,Saturday,Winter,Yes,Location-based request – prefer mild flavor in Lake Nicolemouth,10,7.334830174,Tofu,Dairy-Free,App,29
b0887d85-4ee4-4a9f-83c0-0cc8c270aa9c,16-11-2023,08:48:17,aa7243f0-2a83-4830-b48d-b393ba48695b,19,Female,Andersonbury,278e3f68-59ab-4903-8df9-28aff63f85f8,Burger,Dessert,29.39,1,29.39,Online Payment,Canceled,No,32,98a16aed-a4d3-420d-96a6-7ea6a3cd4ad8,2.568580978,Dine-in,Able key exactly station.,4.399220473,Yes,Friday,Spring,No,Location-based request – prefer mild flavor in Andersonbury,6,9.937037948,Tofu,Vegan,Phone,14
aec960d7-dd19-4954-a500-619c1e800b19,30-03-2022,22:47:05,26c224d7-54ad-452b-be43-3ec347c67c92,28,Male,Jamesstad,4e591cb3-af32-4aa3-af69-62d2c28e721b,Burger,Main Course,20.15,4,80.6,Credit Card,Canceled,Yes,17,150d76b6-ab9d-452d-93d8-1cc151693d64,4.516221455,Delivery,Natural add fear threat coach player thousand.,4.297449198,No,Saturday,Winter,No,Location-based request – prefer mild flavor in Jamesstad,7,11.43476102,Cheese,Dairy-Free,Phone,13
a3d37f74-e132-4c23-9511-f54fba4b719c,11-05-2020,12:21:16,c958f83a-a300-4fb0-80dd-c9699a3f1483,45,Female,Masonstad,e51fccfe-ae98-42c1-808c-a93db831ab9e,Coffee,Main Course,9.55,5,47.75,Credit Card,Canceled,No,10,852c76d7-2cd0-4835-936f-583526a0b511,3.687395807,Dine-in,Including group entire tree guy.,3.116925093,Yes,Thursday,Winter,Yes,Location-based request – prefer mild flavor in Masonstad,27,18.6465678,Cheese,Gluten-Free,In-store,15
ea266ad2-b14c-4cc3-afe9-b02447c72bc9,10-09-2023,20:15:05,2d99b94b-c0c4-4acc-94a7-65611499a694,77,Female,Jonesshire,609ec5a6-7490-4415-9dd5-d64528b8ea0a,Ice Cream,Appetizer,12.7,2,25.4,Credit Card,Canceled,No,39,ff448a5b-6153-4cdc-95d1-700343c72465,1.773187511,Takeaway,Trip defense give drug heart hand at.,1.271376175,No,Saturday,Winter,No,Location-based request – prefer mild flavor in Jonesshire,19,11.1603608,Beef,Gluten-Free,Phone,27
bb8d324a-fdde-417e-b764-66be78c1e60a,11-07-2021,00:52:46,e6ce8446-3e1e-480b-a348-2b7dc7ed4604,46,Male,Jamesside,f6a22ffb-113e-4e44-9157-1479a8482c6e,Coffee,Dessert,27.73,2,55.46,Credit Card,Pending,No,20,934ce619-8048-49a6-b042-6b2b313a0b60,3.067696663,Delivery,Manager bit she big reveal pretty lead.,3.6729537,Yes,Friday,Spring,Yes,Location-based request – prefer mild flavor in Jamesside,12,18.90691952,Rice,Gluten-Free,Phone,17
15915826-9564-4f7a-af04-035a77fa8fc3,18-04-2024,03:57:49,134326c4-2b8f-4181-a7cc-1b6ee5fef0a1,73,Male,Erinland,1dc6331d-373f-48cd-91be-484977ea1039,Steak,Dessert,26.6,2,53.2,Credit Card,Canceled,No,28,daf43f93-b512-46ba-8e53-4b672c569e80,4.488244555,Delivery,Clear sense both sound.,2.921313438,Yes,Saturday,Spring,Yes,Popular item – add extra sauce,45,12.33635699,Rice,Gluten-Free,In-store,11
b2360a77-fbb3-416e-b03a-ff3c0a4d9b2d,26-02-2025,12:36:32,f8c966bf-df33-4af6-9517-697ddc7a531a,59,Female,Barkerport,e40eead8-4cee-413a-99d6-4c2447582f08,Salad,Main Course,9.76,1,9.76,Credit Card,Pending,Yes,40,86dd20f9-f113-4a1c-bf26-d78bb9f5ce30,2.586185139,Takeaway,Choose sell just necessary sort.,4.820796804,No,Sunday,Winter,Yes,Location-based request – prefer mild flavor in Barkerport,29,18.20215287,Fish,Gluten-Free,Phone,12
df254651-a790-45f3-b316-39962a37b3c7,20-10-2020,08:34:59,dcb7c145-be38-4a9c-9497-5c412eea607c,75,Male,East Morgan,bb827565-3b3a-463b-a39e-f53bb77dd57b,Soup,Drink,26.41,1,26.41,Credit Card,Pending,Yes,32,109b0893-1cab-4dd4-9d97-c5785818463a,1.595634745,Dine-in,New election store establish.,2.960448329,No,Friday,Winter,Yes,Popular item – add extra spice,16,0.3209796,Beef,Gluten-Free,Phone,26
e972e8c1-48ee-4943-8845-d90f1a16cd13,13-09-2023,10:17:50,ed8c9a4e-d1d0-4c6a-8f5d-5dd7cbc53af5,29,Male,West Melissaburgh,efe731e7-f246-41b9-8263-58116254dab4,Pizza,Appetizer,16.76,2,33.52,Cash,Pending,No,12,41087349-c73e-4189-b6eb-90be3e2d13a0,1.378815711,Delivery,Player business everybody rise six foreign.,4.062371899,No,Sunday,Fall,Yes,Popular item – add extra spice,3,15.59947098,Cheese,Vegan,In-store,16
7079989b-9297-4193-972c-8db1b1a8c968,26-06-2022,11:46:07,dd799656-9c54-4447-bd79-77cbb4aeda42,47,Female,East Rachelchester,0541724c-7955-4086-ada7-8dabf67c5f64,Burger,Appetizer,28.92,4,115.68,Credit Card,Completed,Yes,44,2a983c9c-0185-48a3-9ed8-5a7adf25bd21,1.109615771,Dine-in,Which shoulder green class always stock.,1.702853371,Yes,Monday,Fall,No,Location-based request – prefer mild flavor in East Rachelchester,3,19.9499163,Beef,None,Phone,27
18710204-f4f2-4d82-bfd4-8712ee70cbc2,20-04-2023,17:36:20,fb33b6be-d462-4937-9bce-b62c048ec285,40,Male,Delgadofurt,f061ddda-7ac0-42c8-88dd-95ec6efa2877,Salad,Dessert,25.56,4,102.24,Credit Card,Completed,Yes,36,5a2e9a64-f2b6-4214-872b-3e22f301cdca,4.138452906,Takeaway,Woman great thank great throw way reality.,4.275360859,No,Thursday,Summer,No,Location-based request – prefer mild flavor in Delgadofurt,23,11.51677231,Cheese,None,App,19
8ddc5d8b-77d4-41fc-a6fc-0619e0777f14,20-01-2023,15:04:15,ee9ab65f-b6a0-4b9f-9d72-397bd48112d6,26,Male,Nicholastown,73453c73-f7ea-4722-b8a4-f3a3e141414a,Coffee,Dessert,20.68,4,82.72,Online Payment,Completed,No,20,08b70add-6aca-4f7b-8f9d-656dce1b7233,3.861217135,Dine-in,He suffer question join blood.,1.433288301,Yes,Wednesday,Fall,No,Location-based request – prefer mild flavor in Nicholastown,28,6.279245273,Chicken,Vegan,In-store,11
01e88cbd-9173-4621-b299-ebed8f4c49eb,11-07-2024,00:22:19,620869cd-4296-4511-abbe-a14411ea54de,51,Male,East Robertfort,ff0fc699-63b9-472f-a88c-b373189009f8,Coffee,Dessert,15.03,1,15.03,Cash,Completed,No,22,fd0fb468-2b3d-4cdc-8e27-a97a1c078cf9,2.601642949,Dine-in,Reason board stage policy.,2.756939131,No,Wednesday,Spring,No,Location-based request – prefer mild flavor in East Robertfort,14,1.380531416,Vegetables,Gluten-Free,Phone,15
fb71c51c-52c2-4baa-abe5-acb5aee6b9cd,20-03-2024,16:29:06,30793997-996c-4dfb-9608-0d1a2353a4ca,50,Female,Port Nicoleview,36991b77-bfc1-4464-acf6-fa02a2db4b00,Coffee,Dessert,12.83,4,51.32,Online Payment,Canceled,Yes,37,890542df-39e9-453a-94d4-9fe6bc228af8,4.802833991,Delivery,Television young then television walk wall both.,3.962781439,Yes,Tuesday,Fall,No,Location-based request – prefer mild flavor in Port Nicoleview,29,4.522750159,Chicken,Gluten-Free,Phone,11
a0015279-27cd-4d24-88a9-c8e12135e29a,16-10-2020,17:45:29,749eb955-ad31-48d7-a770-5d3586f10f7e,73,Female,Lake Tanya,7a45b233-60f8-4890-86ed-ddec9ba1fc88,Pizza,Appetizer,26.12,5,130.6,Credit Card,Pending,No,12,447036a7-b539-4cca-9dd7-520bb26de31a,4.586095034,Dine-in,Wind life list stand.,2.16033683,Yes,Friday,Winter,Yes,Popular item – add extra spice,21,7.154600112,Tofu,Dairy-Free,App,14
207aad20-9834-4111-9ed2-64331a36bdf0,29-07-2024,13:46:57,263ab749-329f-45ab-a046-71717426e766,34,Male,Lake Heatherchester,1d6f5dd0-49e2-4bed-a8e6-0e72799bb97e,Pasta,Appetizer,12.11,4,48.44,Cash,Canceled,Yes,30,2d20ee74-9572-454e-98a0-2e240f2ec4fc,4.258434852,Delivery,Blood time simply compare response and article.,1.143171811,No,Wednesday,Fall,No,Popular item – add extra sauce,43,16.45249229,Pasta,Gluten-Free,App,27
b3dd34db-c4bd-4679-844e-6ca894807ae7,03-07-2022,10:40:29,ae7e423a-0b3e-4bea-9da5-d24004cce5ee,69,Female,Meghanmouth,8d45c5d7-2397-4424-ba7b-59734aa3b342,Sushi,Dessert,22.93,3,68.79,Cash,Canceled,Yes,32,15e1cd14-159a-4dca-b67c-e630701b17cd,3.477675782,Delivery,Agreement decade go.,4.308504506,Yes,Saturday,Fall,No,Popular item – add extra crust,32,7.94388523,Fish,Gluten-Free,In-store,29
2a8ef5e2-1be6-4116-be35-d873a129401f,22-08-2022,05:03:08,a825d6ca-9413-4d59-91de-97a160e0bb2d,75,Male,New Austin,81534e45-2e84-4fec-9306-a5609975dc86,Sushi,Dessert,26.74,1,26.74,Credit Card,Completed,No,12,399dc524-8de1-4753-81f3-077f6cf08269,4.016677618,Takeaway,Arrive chair summer before.,2.616827166,No,Friday,Spring,Yes,Popular item – add extra sauce,46,17.69046925,Chicken,Dairy-Free,App,20
0e1804c4-e9de-42a9-a2b5-f59dedc14a81,29-05-2020,22:19:35,a0b609f0-e24b-4baa-bf88-7c760d8562b7,37,Female,Wardberg,9613be54-dca2-4453-a150-725d54440330,Ice Cream,Drink,13.82,2,27.64,Credit Card,Completed,No,44,cef5c891-8c1b-4a00-ad39-9727bb26a035,4.849928703,Takeaway,Everyone feel lose our.,1.370769017,Yes,Saturday,Fall,Yes,Location-based request – prefer mild flavor in Wardberg,12,19.00946674,Rice,Dairy-Free,App,11
b54515f0-5d66-4bdb-a81f-402d57efa52f,21-09-2021,01:40:47,a17ae3d9-ee90-4200-81a2-3d6d5dfaa685,34,Female,Port Jenny,7001bd04-4e1b-4f5b-8b66-dd789bf30eaf,Salad,Dessert,17.77,3,53.31,Credit Card,Pending,Yes,33,8e9eba88-684d-4459-9c65-4581b5148190,3.988248926,Takeaway,Natural anything there hit.,1.339524327,No,Tuesday,Summer,Yes,Location-based request – prefer mild flavor in Port Jenny,19,9.006929234,Fish,Vegan,Phone,15
53eb9c45-d6e7-4b10-8129-e031172da70b,26-01-2024,17:37:25,eb3a486c-3202-49d6-b607-6f2a65f800e4,24,Male,Margaretport,c0c7ce03-de9f-4c75-b909-c61492ca3519,Pasta,Main Course,15.36,1,15.36,Cash,Canceled,No,33,35459fff-d80b-4639-b60d-d3ec6345fb43,4.50776874,Takeaway,Owner write it first.,1.915017517,Yes,Wednesday,Spring,Yes,Popular item – add extra sauce,49,10.24131978,Vegetables,Dairy-Free,App,17
6ecb56c7-fcc5-49ad-a6f5-5d12ad744a59,20-05-2020,12:11:37,b58807b9-5411-4926-aad4-35a22e17420c,75,Male,Lake Daniel,90f56a12-5d00-439c-bda6-8162d1790793,Soup,Dessert,25.37,2,50.74,Credit Card,Pending,Yes,17,9ea6de60-1911-459f-9538-a1ff866110dd,2.338373528,Dine-in,Environment manage another happen traditional.,1.92752858,No,Tuesday,Winter,No,Popular item – add extra sauce,18,15.01168286,Beef,Dairy-Free,Phone,10
320dabe7-c231-4c89-98f0-0a1da38b67a4,31-03-2024,10:12:23,f997ca43-501c-465c-85f9-79245832455a,78,Male,Jessicamouth,3718272c-c158-43f6-bca9-852e4ca50bc5,Soup,Dessert,21.98,4,87.92,Online Payment,Canceled,Yes,11,32ec0057-01a2-4966-bf62-db99b89b77a5,1.988176129,Takeaway,Speak floor statement time likely.,4.357494887,Yes,Saturday,Fall,Yes,Popular item – add extra spice,7,16.59599102,Cheese,Gluten-Free,App,17
42a49b22-6b61-414c-9c73-841e973b5944,04-06-2022,02:12:19,fafde846-b2f9-4a35-89c8-137532591727,18,Female,Anneview,c4c876b6-9ea4-4c78-abf6-9ac4d1c5d59b,Ice Cream,Main Course,11.35,4,45.4,Cash,Canceled,No,27,417320d8-efde-40cb-88af-9dfab3261172,3.475118193,Takeaway,Simple sure form international and thousand dinner.,2.312645074,No,Thursday,Summer,No,Location-based request – prefer mild flavor in Anneview,16,7.300566105,Fish,Dairy-Free,Phone,14
5be02790-8c11-48d7-a965-574bbfbcb75f,23-04-2021,18:55:39,f28d6949-1f55-4b8b-b4a4-5be512bc91a9,19,Female,Reynoldsfurt,d7473522-b17c-4f03-a62d-c8ffa8a7cd8f,Soup,Drink,28.51,4,114.04,Online Payment,Pending,No,32,5952535e-9b5d-46d8-8093-aab1717ddff0,2.723185771,Delivery,Stock scientist adult number.,1.32576923,Yes,Saturday,Fall,Yes,Popular item – add extra crust,6,0.661812505,Rice,Vegan,Phone,26
fe251f91-e00d-4f81-9d53-384c8269361e,26-04-2020,00:17:32,9b539777-ff3b-4005-8ace-36fe6b32bd90,36,Male,East Erin,fd53e509-5fb8-4510-a85e-de139365f3f8,Coffee,Main Course,8.01,4,32.04,Credit Card,Pending,No,42,a11dee83-046a-4177-bef4-6a7929b1b0a9,2.415288232,Dine-in,Hope war deep leader quite.,1.079740023,Yes,Saturday,Winter,Yes,Location-based request – prefer mild flavor in East Erin,17,6.269219521,Pasta,Dairy-Free,App,15
7bcc3c98-2f25-4817-ae57-3ca6d3e9e071,24-07-2020,17:27:41,9e901c1c-9b61-44e6-86fe-3420b7f3e284,54,Male,Vincentland,3684b675-98a9-407f-ac4a-a7abdc67dbd6,Coffee,Appetizer,27.26,5,136.3,Credit Card,Completed,No,16,5b2f3f15-a406-4143-9c29-a694532d4942,2.548228811,Takeaway,Amount meeting court new professor conference general each.,4.056375163,No,Friday,Winter,Yes,Location-based request – prefer mild flavor in Vincentland,42,11.7502952,Rice,None,App,18
f0a03fea-7615-4d72-b091-03038ad99a2f,19-12-2022,01:00:24,1b4a19da-14a7-4150-b8eb-90ee24c3142b,33,Male,North Anthony,242ef479-e36c-4738-b7b9-c742b59e8a66,Pasta,Dessert,21.51,1,21.51,Cash,Pending,No,31,eb4c5e8a-e863-4c11-976d-c71078083333,4.314602944,Takeaway,Drive produce each hour.,1.092007438,No,Wednesday,Spring,Yes,Popular item – add extra spice,46,2.841844577,Cheese,Gluten-Free,In-store,25
414ded96-7e2d-4734-b6f2-8704982f7358,31-01-2025,16:19:46,836ea835-7668-43fe-b9c2-63f550790723,74,Male,New Jeremy,78c6a41a-d453-40f3-ad5d-a69e9d04cb81,Sushi,Appetizer,22.55,3,67.65,Cash,Pending,Yes,40,5ac9096c-7843-41f4-878b-86a2be9f7471,2.333617509,Dine-in,Together high from avoid film federal night assume.,4.581512389,Yes,Thursday,Winter,No,Popular item – add extra sauce,7,12.24182062,Beef,Vegan,In-store,19
e2cd7649-97d1-429d-a42e-7d0d95fb07f0,26-07-2024,00:13:14,fcb78334-dc16-4b6f-9678-3e8ceb6a51cc,30,Female,Portertown,99a839bf-9336-420e-b052-c5807f5b736f,Salad,Dessert,9.29,3,27.87,Credit Card,Pending,No,15,57d0de5a-c90a-46c5-bdf1-5a5a82fecedf,2.931699625,Dine-in,Land leader election trial set laugh his.,3.161756383,No,Friday,Spring,Yes,Location-based request – prefer mild flavor in Portertown,12,17.74569649,Pasta,Vegan,Phone,10
9bdbf2d0-a906-4abb-8a02-ef4b17e3e21f,28-02-2022,14:49:32,b140fce8-7ea5-43da-95a3-4919cd9062a2,21,Female,Scotttown,12b0db0a-f37f-4e03-9ec7-24250950ca1f,Pasta,Dessert,13.13,2,26.26,Credit Card,Completed,No,31,659e57e4-e486-4fb4-8d5c-cd87bb02e095,1.761092775,Delivery,Stop certainly perform maintain third.,4.725333331,Yes,Friday,Fall,Yes,Popular item – add extra cheese,8,10.95555558,Fish,None,Phone,22
f0aeab6c-d05e-4156-aba7-85c752f219b1,26-08-2024,22:34:05,77b52f2a-27ff-46ee-a0fe-26c7c701dc72,56,Male,New Debrafort,700714e4-4c94-4f95-a2b9-d99aa1a2f7ff,Ice Cream,Drink,14.05,5,70.25,Credit Card,Pending,Yes,33,8e2c25d4-bafa-4a77-b10f-9d35fd21782b,4.892946533,Takeaway,Building discussion start they early relationship.,1.3363447,Yes,Friday,Winter,No,Location-based request – prefer mild flavor in New Debrafort,35,1.152217648,Cheese,None,Phone,20
d487357e-fb6a-4751-b3d0-7d823c548b74,16-11-2021,21:30:18,56b5b556-5610-43a7-b33b-46b88d1dc11f,43,Female,Ellistown,88662ebe-92dd-4921-ada3-84ae2fbcf469,Burger,Main Course,25.33,5,126.65,Online Payment,Pending,Yes,28,d6b51fb9-8483-43c8-b67a-bcdc4a2e0380,1.507536521,Delivery,Nation service chair after.,2.96741963,No,Tuesday,Spring,Yes,Location-based request – prefer mild flavor in Ellistown,9,19.21128698,Pasta,Vegan,In-store,19
4f32430a-1e31-4fe6-9a64-f4ccde9dcab8,18-12-2023,12:09:24,c2552de1-3952-4c86-92dc-9f845a868c81,75,Female,Jaredhaven,c0cbbd87-83cd-48ec-8e2f-34f77408a97a,Pizza,Drink,7.28,1,7.28,Online Payment,Canceled,No,25,8cdb0219-15a9-42c5-8a75-e4aeae5fda47,2.050658512,Dine-in,Above the rather police enjoy woman lose treatment.,1.683694982,Yes,Thursday,Winter,No,Popular item – add extra crust,12,5.550388989,Vegetables,Vegan,App,15
084fea46-f5c1-48fd-9473-8f81589e987c,11-06-2023,19:06:54,a0867aa6-09ef-4da6-8da2-b2475ddcaf31,74,Male,New Rachelhaven,60e03de5-5dfb-410d-acb8-9e74a939b776,Sushi,Drink,23.26,1,23.26,Online Payment,Canceled,Yes,28,9d502346-688f-4f3c-bcb9-9058ae97f612,1.519451055,Dine-in,Standard program star possible religious voice development both.,4.927490269,Yes,Saturday,Fall,No,Popular item – add extra cheese,0,1.578480465,Beef,Dairy-Free,In-store,12
b826fff1-4191-43f9-9030-e06f13c93e3c,06-06-2020,21:27:17,40f9a242-97d5-4477-a2ae-c2d49218c935,79,Male,Robertbury,27b513a7-2978-4179-ad97-cbec7b440930,Burger,Dessert,20.72,3,62.16,Cash,Completed,Yes,32,ec8c6569-62e3-4201-bc24-0e1e0fc618b0,3.772767793,Dine-in,Senior light eight education.,3.837407441,Yes,Sunday,Winter,Yes,Location-based request – prefer mild flavor in Robertbury,26,19.42252712,Fish,Vegan,In-store,11
19b105da-9e07-4961-9212-25af229f4942,20-12-2021,10:03:33,4b0fae36-f567-4e72-b370-bafc1ea292e5,69,Female,South Denise,86fe6546-f0c1-464a-b880-25cf832a6dec,Soup,Drink,7.9,5,39.5,Credit Card,Completed,No,37,47589965-891c-4a02-b729-f5e4fef4ecae,4.432601027,Takeaway,Drug I threat person.,3.187431898,Yes,Saturday,Fall,No,Popular item – add extra crust,31,4.999443865,Rice,Dairy-Free,Phone,25
b79a6f28-77be-446e-96d1-768d4693f48f,27-04-2021,19:10:17,391eb584-79f5-4f9c-b119-ee723dde8ee1,23,Male,Josephhaven,2b76b0d7-4c58-4b03-88a8-a803d26f2774,Soup,Appetizer,12.85,1,12.85,Credit Card,Pending,No,43,9df96395-aed4-4b24-84e5-118e23f28a89,3.016571399,Dine-in,Sense sport successful speak can himself mean through.,4.731442562,No,Sunday,Fall,Yes,Popular item – add extra sauce,28,16.1961152,Fish,None,Phone,26
3376570d-fbf4-4129-9caf-7fdc0f396f87,24-05-2024,15:45:40,747e001a-4630-48b5-b850-1bf68f84a37a,39,Female,Lake Chad,e6b57f2d-bd97-4225-8b30-2a29251c3f2b,Burger,Appetizer,29.62,1,29.62,Online Payment,Pending,No,15,2f1bc5cb-5260-41b7-bb8c-8895eb39db82,2.121456409,Takeaway,Relate let successful eight hundred door.,3.904063598,Yes,Friday,Winter,No,Location-based request – prefer mild flavor in Lake Chad,39,1.774930682,Cheese,Dairy-Free,In-store,26
52cde8d2-ffed-4060-aab4-b7626692d14d,30-07-2024,12:32:50,45bf159b-9039-46a7-ade6-9ab341908fcf,53,Female,Port David,7407c9cf-4604-444a-9c6f-0d4c1e3d9ec0,Soup,Appetizer,19.31,1,19.31,Cash,Canceled,Yes,10,e8b6408a-1d3a-4337-aa4f-5cc319767791,1.340874244,Takeaway,About reason figure magazine growth pull large.,1.561935366,Yes,Wednesday,Spring,Yes,Popular item – add extra spice,49,0.456464367,Rice,Dairy-Free,App,27
39b4885d-829d-4866-97cf-fafc41f0554e,26-04-2025,09:21:03,cb7eb554-39ea-4634-98fc-eb3b46ec4cc4,38,Male,Port Joel,5f02d344-79bd-4adb-b164-5075d8d24480,Ice Cream,Main Course,8.69,1,8.69,Cash,Pending,Yes,44,a5270367-d497-4b9e-8d6e-647f90222abf,2.368659643,Delivery,Statement community race add enjoy process election.,3.152538957,No,Tuesday,Summer,Yes,Location-based request – prefer mild flavor in Port Joel,12,19.0109211,Chicken,Gluten-Free,App,30
501e0037-f18c-4da5-b177-0c388560db47,29-04-2020,15:51:20,6e3d66ea-97a2-4ec6-8f46-6d42237a016f,47,Female,East Katelynfurt,aecbab8c-95a9-4d1d-b11b-be67d5bd788f,Salad,Dessert,18.31,4,73.24,Cash,Canceled,No,34,ad83ade9-e5b8-44c5-aeb4-b740e4023c00,1.547115837,Dine-in,Side true single read true they your.,2.500467629,Yes,Sunday,Summer,No,Location-based request – prefer mild flavor in East Katelynfurt,2,10.77074693,Chicken,Gluten-Free,Phone,19
19bbf8f2-a0ff-4b70-823d-cc8b4555a1c6,05-04-2024,16:47:40,cdced294-fd7e-41f2-8150-dccce7055c3c,77,Female,North Tanyaview,e13a6348-625d-4502-bb3a-2d8e563db2c2,Steak,Drink,19.08,3,57.24,Credit Card,Completed,No,13,81f50ba2-62e0-4035-a31c-ee494c3becef,1.898793867,Dine-in,Board among it.,1.114025546,No,Saturday,Summer,No,Popular item – add extra cheese,17,0.889925204,Fish,None,App,22
